instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_b03_s50.A01,mcs10_b03_s50.B01,symsplit_varonly,40,29,1261317147,116.917,0,1141849500,105.3,866106842,866106842,18445831
mcs10_b03_s50.A02,mcs10_b03_s50.B02,symsplit_varonly,40,30,3178542182,282.514,0,2857963518,253.562,2345217547,2345217547,46803343
mcs10_b03_s50.A03,mcs10_b03_s50.B03,symsplit_varonly,40,31,2126555016,194.49,0,2092788987,191.301,1459018408,1459018408,30232272
mcs10_b03_s50.A04,mcs10_b03_s50.B04,symsplit_varonly,39,32,2457476138,228.221,0,199988612,16.0727,1797592969,1797592969,40773704
mcs10_b03_s50.A05,mcs10_b03_s50.B05,symsplit_varonly,39,35,2401141840,212.74,0,40725754,3.00338,1655596722,1655596722,25016939
mcs10_b03_s50.A06,mcs10_b03_s50.B06,symsplit_varonly,39,31,8873034796,765.88,0,3099985040,281.623,6478135602,6478135602,153814815
mcs10_b03_s50.A07,mcs10_b03_s50.B07,symsplit_varonly,39,33,1155742238,107.344,0,37553879,2.89199,826448769,826448769,78908326
mcs10_b03_s50.A08,mcs10_b03_s50.B08,symsplit_varonly,39,30,1509552109,142.164,0,353387981,32.2247,1087236862,1087236862,43039357
mcs10_b03_s50.A09,mcs10_b03_s50.B09,symsplit_varonly,39,29,3142975914,290.789,0,207872156,18.3245,2285589805,2285589805,36972825
mcs10_b03_s60.A00,mcs10_b03_s60.B00,symsplit_varonly,47,37,11218044527,1000.01,1,270709672,21.3053,8136479674,8136479674,213725611
mcs10_b03_s60.A01,mcs10_b03_s60.B01,symsplit_varonly,46,44,11025447933,1000.02,1,1450515739,123.513,7796390081,7796390081,277261028
mcs10_b03_s60.A02,mcs10_b03_s60.B02,symsplit_varonly,45,34,11435036011,1000.02,1,4359051419,367.878,7990527029,7990527029,274892749
mcs10_b03_s60.A03,mcs10_b03_s60.B03,symsplit_varonly,46,41,10883723384,1000.01,1,290020027,23.4723,7675405404,7675405404,141676129
mcs10_b03_s60.A04,mcs10_b03_s60.B04,symsplit_varonly,47,36,10422413295,1000.01,1,2686571315,250.881,7397836545,7397836545,161859978
mcs10_b03_s60.A05,mcs10_b03_s60.B05,symsplit_varonly,46,35,11159776504,1000.02,1,135790278,11.9685,7976093264,7976093264,119447878
mcs10_b03_s60.A06,mcs10_b03_s60.B06,symsplit_varonly,48,35,10630130294,1000.01,1,4026532051,361.099,7547598695,7547598695,124251638
mcs10_b03_s60.A07,mcs10_b03_s60.B07,symsplit_varonly,47,34,10518709496,1000.01,1,1405139779,113.295,7596066451,7596066451,239004631
mcs10_b03_s60.A08,mcs10_b03_s60.B08,symsplit_varonly,47,37,12802747081,1000.02,1,12525695515,974.494,8443761379,8443761379,1101153754
mcs10_b03_s60.A09,mcs10_b03_s60.B09,symsplit_varonly,45,35,10899780560,1000.01,1,1585625609,119.187,7397160809,7397160809,118617721
mcs10_b03_s70.A00,mcs10_b03_s70.B00,symsplit_varonly,50,38,10036506872,1000.02,1,9373341897,933.779,7495347423,7495347423,254807052
mcs10_b03_s70.A01,mcs10_b03_s70.B01,symsplit_varonly,53,43,12885303814,1000.02,1,527390817,30.6698,8661377023,8661377023,670178720
mcs10_b03_s70.A02,mcs10_b03_s70.B02,symsplit_varonly,52,39,22079107853,1000.02,1,743036393,56.4252,15204363797,15204363797,2962153580
mcs10_b03_s70.A03,mcs10_b03_s70.B03,symsplit_varonly,51,46,13909245313,1000.02,1,9759940718,690.525,9218662791,9218662791,1580381223
mcs10_b03_s70.A04,mcs10_b03_s70.B04,symsplit_varonly,51,42,12471970814,1000.02,1,1610367278,116.536,8523405510,8523405510,339676097
mcs10_b03_s70.A05,mcs10_b03_s70.B05,symsplit_varonly,52,39,10550538530,1000.02,1,3198318332,295.414,7415165645,7415165645,274447585
mcs10_b03_s70.A06,mcs10_b03_s70.B06,symsplit_varonly,52,40,11850945018,1000.02,1,4684590903,366.604,7734894381,7734894381,840563934
mcs10_b03_s70.A07,mcs10_b03_s70.B07,symsplit_varonly,54,42,11942077436,1000.02,1,3012519739,235.747,8243806466,8243806466,479448042
mcs10_b03_s70.A08,mcs10_b03_s70.B08,symsplit_varonly,53,39,11690864058,1000.02,1,6317216200,518.849,8105881286,8105881286,535419412
mcs10_b03_s70.A09,mcs10_b03_s70.B09,symsplit_varonly,51,41,11340795076,1000.02,1,181703655,15.1628,8132772566,8132772566,162428977
mcs10_b03_s80.A00,mcs10_b03_s80.B00,symsplit_varonly,56,43,14311054959,1000.01,1,74318727,5.13108,9725582466,9725582466,670836987
mcs10_b03_s80.A01,mcs10_b03_s80.B01,symsplit_varonly,59,43,13013494823,1000.01,1,3287026224,221.169,8620905153,8620905153,461781701
mcs10_b03_s80.A02,mcs10_b03_s80.B02,symsplit_varonly,57,46,11761672548,1000.02,1,634133057,43.4732,7964041409,7964041409,221932149
mcs10_b03_s80.A03,mcs10_b03_s80.B03,symsplit_varonly,57,47,11659987973,1000.02,1,3459069709,265.309,8673139166,8673139166,314981268
mcs10_b03_s80.A04,mcs10_b03_s80.B04,symsplit_varonly,56,44,13199450456,1000.02,1,10988350203,787.253,10294913558,10294913558,376132365
mcs10_b03_s80.A05,mcs10_b03_s80.B05,symsplit_varonly,58,47,11419075793,1000.01,1,922794429,68.0687,8021371616,8021371616,389974228
mcs10_b03_s80.A06,mcs10_b03_s80.B06,symsplit_varonly,59,48,13724612761,1000.01,1,5307175421,376.265,8887353836,8887353836,421203820
mcs10_b03_s80.A07,mcs10_b03_s80.B07,symsplit_varonly,58,44,14334779572,1000.01,1,6419229276,361.551,10365356742,10365356742,788490042
mcs10_b03_s80.A08,mcs10_b03_s80.B08,symsplit_varonly,57,46,13811400400,1000.02,1,2415260515,174.394,9111301389,9111301389,745147178
mcs10_b03_s80.A09,mcs10_b03_s80.B09,symsplit_varonly,61,49,12664932344,1000.02,1,367725339,21.3881,8475205712,8475205712,406391272
mcs10_b03_s90.A00,mcs10_b03_s90.B00,symsplit_varonly,67,57,13846794587,1000.02,1,12063774046,837.054,9869288081,9869288081,877353788
mcs10_b03_s90.A01,mcs10_b03_s90.B01,symsplit_varonly,64,51,15124238684,1000.01,1,6625247240,300.55,10275264242,10275264242,1088330031
mcs10_b03_s90.A02,mcs10_b03_s90.B02,symsplit_varonly,57,49,16704242066,1000.02,1,418,6.71E-05,13112403983,13112403983,607299291
mcs10_b03_s90.A03,mcs10_b03_s90.B03,symsplit_varonly,64,51,12053482355,1000.02,1,11318745906,930.663,8046888105,8046888105,371545022
mcs10_b03_s90.A04,mcs10_b03_s90.B04,symsplit_varonly,65,54,12873252778,1000.02,1,9731694256,748.619,9377981938,9377981938,747676611
mcs10_b03_s90.A05,mcs10_b03_s90.B05,symsplit_varonly,66,53,10855771175,1000.02,1,10134592197,933.777,7978594172,7978594172,206657438
mcs10_b03_s90.A06,mcs10_b03_s90.B06,symsplit_varonly,66,49,12743944228,1000.02,1,7170538460,545.867,8808290271,8808290271,984906359
mcs10_b03_s90.A07,mcs10_b03_s90.B07,symsplit_varonly,65,52,10872101738,1000.02,1,2209275038,196.54,7859198642,7859198642,315258728
mcs10_b03_s90.A08,mcs10_b03_s90.B08,symsplit_varonly,66,55,13299287252,1000.02,1,12579978554,945.515,8885967786,8885967786,711030273
mcs10_b03_s90.A09,mcs10_b03_s90.B09,symsplit_varonly,65,58,15074759392,1000.01,1,5119317850,344.837,9883340648,9883340648,812330750
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,symsplit_varonly,67,49,12918266432,1000.02,1,37194881,2.47482,9871149152,9871149152,1044221186
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,symsplit_varonly,63,44,9362526431,1000.02,1,4440086555,475.159,8434928266,8434928266,385705794
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,symsplit_varonly,73,59,9960291584,1000.02,1,215262122,17.7986,7199116388,7199116388,285110356
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,symsplit_varonly,68,52,16539168778,1000.01,1,16429884810,991.872,13505251846,13505251846,1220821798
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,symsplit_varonly,69,52,12664424844,1000.02,1,7164884179,536.881,9504213227,9504213227,1291645439
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,symsplit_varonly,71,53,11337806476,1000.02,1,857772854,87.3042,8350667937,8350667937,423554672
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,symsplit_varonly,70,59,11539384216,1000.02,1,717058712,68.5088,8029718378,8029718378,633688921
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,symsplit_varonly,71,52,9157059861,1000.02,1,6272114169,682.773,7254787003,7254787003,283733595
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,symsplit_varonly,74,58,9659546020,1000.02,1,6087883019,612.617,7225054073,7225054073,559974396
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,symsplit_varonly,71,58,5494924863,1000.02,1,435593900,57.0258,4076610548,4076610548,121601863
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,symsplit_varonly,32,28,42859042,6.98651,0,39426339,6.35364,29000181,29000181,819244
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,symsplit_varonly,31,23,192212104,31.2668,0,147525993,23.8397,145652211,145652211,2686929
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,symsplit_varonly,32,25,21216125,3.84648,0,19999643,3.61485,15441781,15441781,413528
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,symsplit_varonly,31,26,141994744,23.7731,0,64498031,10.6076,97879816,97879816,1157382
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,symsplit_varonly,32,25,35594004,5.78187,0,30097217,4.79574,25237342,25237342,526350
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,symsplit_varonly,31,26,177579660,29.4299,0,154193650,25.308,124687643,124687643,1561735
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,symsplit_varonly,31,28,68058002,11.6185,0,27296547,4.57469,46826232,46826232,806186
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,symsplit_varonly,31,27,88487774,15.1217,0,8191441,1.30475,62169511,62169511,728911
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,symsplit_varonly,31,24,130221472,10.6015,0,20988613,1.38523,94307584,94307584,2444902
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,symsplit_varonly,32,26,38105523,3.11013,0,36833697,2.99644,27345850,27345850,709756
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,symsplit_varonly,40,31,1633861834,143.343,0,1416862023,123.274,1176790202,1176790202,28273466
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,symsplit_varonly,39,36,6804585672,602.844,0,1883655374,167.106,4809439927,4809439927,78775917
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,symsplit_varonly,39,26,1897616983,172.126,0,1097483636,96.9604,1342181676,1342181676,63269286
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,symsplit_varonly,38,31,11979376015,1000.01,1,336480523,27.1591,8355121001,8355121001,368965588
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,symsplit_varonly,39,30,5275832717,464.723,0,3773068791,329.893,3683530857,3683530857,63187662
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,symsplit_varonly,39,31,7252482714,645.384,0,4560150580,401.563,5169225036,5169225036,150098247
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,symsplit_varonly,40,35,1663343571,149.006,0,1203927432,106.126,1161497026,1161497026,19054865
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,symsplit_varonly,40,31,286781852,26.8267,0,63193519,5.16085,209745365,209745365,3726918
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,symsplit_varonly,39,31,5699085835,519.399,0,363453681,29.3649,4129600364,4129600364,79855979
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,symsplit_varonly,40,28,3100972211,284.554,0,3095153318,284.016,2246738179,2246738179,46431720
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,symsplit_varonly,46,38,14604141077,1000.02,1,8450560714,449.764,10984010939,10984010939,1112592763
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,symsplit_varonly,47,35,9532210134,1000.01,1,4899432698,488.659,6991037942,6991037942,208856167
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,symsplit_varonly,47,42,9888661240,1000.01,1,200255723,17.9224,6983061780,6983061780,158274347
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,symsplit_varonly,46,37,14532386633,1000.02,1,13234365512,875.76,10876236755,10876236755,1255092036
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,symsplit_varonly,47,36,10398871857,1000.03,1,1107031623,100.494,7759640855,7759640855,268154541
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,symsplit_varonly,44,36,12031504676,1000.02,1,4296517,0.301582,8127200764,8127200764,301333612
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,symsplit_varonly,46,35,10772562430,1000.02,1,375239866,31.272,7830870515,7830870515,335872077
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,symsplit_varonly,44,35,11785304039,1000.02,1,1419213492,115.688,8057634948,8057634948,197400942
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,symsplit_varonly,47,35,11424840963,1000.02,1,10460793303,908.04,7701090201,7701090201,126921912
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,symsplit_varonly,45,36,14116300037,1000.02,1,8254180541,442.439,10800577080,10800577080,765542517
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,symsplit_varonly,52,39,15645425296,1000,1,10513212980,539.709,11929628962,11929628962,1112626506
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,symsplit_varonly,53,46,12225477391,1000.02,1,5313303500,408.44,8600531627,8600531627,327407830
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,symsplit_varonly,52,45,11452587897,1000.02,1,10189928416,891.903,8135753185,8135753185,280339183
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,symsplit_varonly,53,42,10647790634,1000.01,1,755747855,70.9594,6970055238,6970055238,605563899
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,symsplit_varonly,53,41,10685982240,1000.02,1,1360661240,104.964,7685691593,7685691593,253733029
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,symsplit_varonly,51,40,12916902405,1000.02,1,45042976,3.49862,8384222436,8384222436,237217022
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,symsplit_varonly,54,45,10216506611,1000.01,1,4421904553,422.404,7081617523,7081617523,229404886
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,symsplit_varonly,51,43,12826332532,1000.01,1,2717390858,212.819,8565088594,8565088594,174294321
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,symsplit_varonly,51,43,6026033638,1000.01,1,1213506360,193.014,4119002646,4119002646,175230991
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,symsplit_varonly,52,41,6255310560,1000.02,1,2131891736,259.408,4628161374,4628161374,252358238
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,symsplit_varonly,59,42,5972547522,1000.01,1,3520441412,579.389,4243764035,4243764035,74054102
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,symsplit_varonly,56,43,7449451021,1000.02,1,3595495401,455.072,5757344176,5757344176,380543287
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,symsplit_varonly,60,48,5254811942,1000.03,1,3437831361,633.725,3857279350,3857279350,102407141
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,symsplit_varonly,58,45,6949482393,1000.02,1,6414233774,919.796,4544280367,4544280367,368286935
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,symsplit_varonly,58,48,6767231534,1000.02,1,1227080656,192.038,4437473710,4437473710,89422269
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,symsplit_varonly,60,44,10467252050,1000.02,1,654475732,64.3296,7388488048,7388488048,373600431
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,symsplit_varonly,57,38,12641919375,1000.03,1,11305619765,892.429,9900373551,9900373551,296559399
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,symsplit_varonly,58,45,10889782273,1000.01,1,399507663,33.8234,8050958790,8050958790,358366172
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,symsplit_varonly,54,42,11906182688,1000.02,1,7213204514,597.603,8459721964,8459721964,231341317
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,symsplit_varonly,59,47,11578745471,1000.02,1,2543945988,219.612,7754236690,7754236690,417016493
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,symsplit_varonly,64,53,10789264148,1000.02,1,58945123,3.94536,7761981612,7761981612,130528703
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,symsplit_varonly,64,53,11617990431,1000.02,1,849764334,62.0903,8406583601,8406583601,154579365
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,symsplit_varonly,65,53,11966538096,1000.02,1,186271694,15.9225,8252311343,8252311343,243894748
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,symsplit_varonly,67,58,11769903581,1000.01,1,994827300,83.1811,7544830200,7544830200,464984552
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,symsplit_varonly,63,50,10212311967,1000.02,1,162928823,11.5201,7573044052,7573044052,278145301
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,symsplit_varonly,65,49,10286934059,1000.01,1,10230281645,994.507,8202515664,8202515664,144995751
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,symsplit_varonly,67,55,10521012669,1000.01,1,8163342503,789.259,7404836920,7404836920,140399362
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,symsplit_varonly,63,55,12059737946,1000.01,1,10239633395,838.071,9273987673,9273987673,672249309
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,symsplit_varonly,66,55,12610979226,1000.01,1,3447324678,269.022,8237116878,8237116878,377831261
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,symsplit_varonly,65,53,12769527049,1000.02,1,7514176708,579.791,8751055518,8751055518,517294861
mcs10_b06_s100.A00,mcs10_b06_s100.B00,symsplit_varonly,54,62,7984120554,1000.02,1,1860628952,237.6,5161437711,5161437711,86309116
mcs10_b06_s100.A01,mcs10_b06_s100.B01,symsplit_varonly,52,59,7788304359,1000.01,1,6209768059,788.678,4811458832,4811458832,57086425
mcs10_b06_s100.A02,mcs10_b06_s100.B02,symsplit_varonly,56,61,8103010572,1000.02,1,1901995109,229.528,5016380722,5016380722,66738723
mcs10_b06_s100.A03,mcs10_b06_s100.B03,symsplit_varonly,54,55,8957810260,1000.02,1,5519426977,606.42,5562193861,5562193861,82056318
mcs10_b06_s100.A04,mcs10_b06_s100.B04,symsplit_varonly,50,54,9212583563,1000.02,1,3834940298,416.587,5807811654,5807811654,97072025
mcs10_b06_s100.A05,mcs10_b06_s100.B05,symsplit_varonly,54,57,8362935403,1000.01,1,1752762497,211.112,5091483384,5091483384,62756006
mcs10_b06_s100.A06,mcs10_b06_s100.B06,symsplit_varonly,56,60,9380847952,1000.01,1,1747262355,184.08,6314359086,6314359086,66812970
mcs10_b06_s100.A07,mcs10_b06_s100.B07,symsplit_varonly,53,57,10347745728,1000.02,1,8071748489,766.916,6758029853,6758029853,208353173
mcs10_b06_s100.A08,mcs10_b06_s100.B08,symsplit_varonly,51,53,8780775277,1000.01,1,7048414458,793.464,5418892435,5418892435,74297709
mcs10_b06_s100.A09,mcs10_b06_s100.B09,symsplit_varonly,54,61,9853223230,1000.01,1,2858847819,274.694,6139237199,6139237199,62725453
mcs10_b06_s70.A00,mcs10_b06_s70.B00,symsplit_varonly,39,46,8645058419,1000.01,1,586472740,67.0573,5348487424,5348487424,31938631
mcs10_b06_s70.A01,mcs10_b06_s70.B01,symsplit_varonly,38,40,9378489911,1000.02,1,59345884,6.25363,6262574969,6262574969,41661463
mcs10_b06_s70.A02,mcs10_b06_s70.B02,symsplit_varonly,41,46,8691309656,1000.02,1,8086838055,927.816,5479200664,5479200664,52137476
mcs10_b06_s70.A03,mcs10_b06_s70.B03,symsplit_varonly,39,39,8732921990,1000.01,1,7027590403,797.842,5790062994,5790062994,39267860
mcs10_b06_s70.A04,mcs10_b06_s70.B04,symsplit_varonly,38,35,9379653286,1000.01,1,667681408,67.2159,6354768851,6354768851,43683830
mcs10_b06_s70.A05,mcs10_b06_s70.B05,symsplit_varonly,41,41,8665294115,1000.02,1,5960180527,684.454,5502860055,5502860055,55585114
mcs10_b06_s70.A06,mcs10_b06_s70.B06,symsplit_varonly,37,38,10748823046,1000.02,1,3656661797,325.959,7343130373,7343130373,130252323
mcs10_b06_s70.A07,mcs10_b06_s70.B07,symsplit_varonly,38,44,9208234317,1000.01,1,4342857950,459.446,5945009089,5945009089,25099229
mcs10_b06_s70.A08,mcs10_b06_s70.B08,symsplit_varonly,40,45,8314629885,1000,1,7707049169,922.605,5408652028,5408652028,39592185
mcs10_b06_s70.A09,mcs10_b06_s70.B09,symsplit_varonly,40,52,9038709092,1000.01,1,704558616,74.2514,5612538896,5612538896,27489985
mcs10_b06_s80.A00,mcs10_b06_s80.B00,symsplit_varonly,42,39,9251860886,1000.01,1,871154410,88.462,5723665831,5723665831,44719171
mcs10_b06_s80.A01,mcs10_b06_s80.B01,symsplit_varonly,44,57,8841624002,1000.01,1,1720299126,186.244,5591052810,5591052810,48344118
mcs10_b06_s80.A02,mcs10_b06_s80.B02,symsplit_varonly,43,39,9746485472,1000.01,1,3377862900,344.457,6249989105,6249989105,76207908
mcs10_b06_s80.A03,mcs10_b06_s80.B03,symsplit_varonly,42,39,8177047425,1000.02,1,104435862,12.1946,5198246824,5198246824,33311694
mcs10_b06_s80.A04,mcs10_b06_s80.B04,symsplit_varonly,45,46,8733287266,1000.01,1,631727264,66.3164,5620885135,5620885135,33517309
mcs10_b06_s80.A05,mcs10_b06_s80.B05,symsplit_varonly,44,56,8353572899,1000.02,1,7805106545,932.894,5090269637,5090269637,43754333
mcs10_b06_s80.A06,mcs10_b06_s80.B06,symsplit_varonly,46,61,7878853587,1000.02,1,989304363,119.989,4863605531,4863605531,26469346
mcs10_b06_s80.A07,mcs10_b06_s80.B07,symsplit_varonly,45,58,8335579534,1000.01,1,2984655484,354.1,5264600919,5264600919,38104690
mcs10_b06_s80.A08,mcs10_b06_s80.B08,symsplit_varonly,42,36,8390262692,1000.02,1,9510007,0.928395,5484998260,5484998260,111369649
mcs10_b06_s80.A09,mcs10_b06_s80.B09,symsplit_varonly,43,45,8983248076,1000.02,1,2619878,0.185812,5721526576,5721526576,53158480
mcs10_b06_s90.A00,mcs10_b06_s90.B00,symsplit_varonly,48,50,8242733827,1000.03,1,1452135585,183.384,5270111151,5270111151,70305341
mcs10_b06_s90.A01,mcs10_b06_s90.B01,symsplit_varonly,46,59,9195401971,1000.01,1,17760375,1.77348,5709762040,5709762040,79110205
mcs10_b06_s90.A02,mcs10_b06_s90.B02,symsplit_varonly,49,56,8657728213,1000.02,1,5411860890,586.504,5332815958,5332815958,68223749
mcs10_b06_s90.A03,mcs10_b06_s90.B03,symsplit_varonly,49,52,9195066502,1000.01,1,9096187525,988.783,5912888111,5912888111,59104895
mcs10_b06_s90.A04,mcs10_b06_s90.B04,symsplit_varonly,48,45,8514189734,1000.02,1,1616773231,189.412,5305743078,5305743078,47908551
mcs10_b06_s90.A05,mcs10_b06_s90.B05,symsplit_varonly,45,40,9383468092,1000.02,1,5971996783,611.888,6023194882,6023194882,86995029
mcs10_b06_s90.A06,mcs10_b06_s90.B06,symsplit_varonly,50,52,8045008643,1000.01,1,10635162,1.07398,5034280711,5034280711,39360345
mcs10_b06_s90.A07,mcs10_b06_s90.B07,symsplit_varonly,47,46,9765278174,1000.02,1,89349532,9.2937,6327055590,6327055590,76951997
mcs10_b06_s90.A08,mcs10_b06_s90.B08,symsplit_varonly,50,66,8539708531,1000.02,1,2495425417,280.793,5174711127,5174711127,53149429
mcs10_b06_s90.A09,mcs10_b06_s90.B09,symsplit_varonly,50,48,9771553479,1000.02,1,8247939655,840.686,6219277056,6219277056,53729224
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,symsplit_varonly,52,51,8260435910,1000.01,1,3001628,0.321728,5282672861,5282672861,59080309
